Date,Item_Name,Item_Category,Customer_Type,Region,Monthly_Unit_Sales,Monthly_Sales,Avg_Unit_Price,Avg_Discount
2012-02-01,Blush,Cosmetics,Wholesale,East,477,77352.94,180.46,12.39
2012-02-01,Blush,Cosmetics,Wholesale,North,507,41340.14000000001,87.12,2.07
2012-02-01,Blush,Cosmetics,Wholesale,South,935,165246.71,172.51,6.39
2012-02-01,Blush,Cosmetics,Wholesale,West,504,29666.48,79.96,4.19
2012-02-01,Candy,Confectionery,Retail,East,78,10013.64,140.26,8.47
2012-02-01,Candy,Confectionery,Retail,North,842,114089.67,157.08,8.35
2012-02-01,Candy,Confectionery,Retail,South,414,12790.060000000001,33.14,11.83
2012-02-01,Candy,Confectionery,Retail,West,943,130736.05,130.67,9.42
2012-02-01,Candy,Confectionery,Wholesale,East,699,141580.18,230.64,9.57
2012-02-01,Candy,Confectionery,Wholesale,North,109,27534.76,263.33,4.07
2012-02-01,Candy,Confectionery,Wholesale,South,429,42859.78,106.07,5.04
2012-02-01,Candy,Confectionery,Wholesale,West,164,31717.15,204.87,5.6
2012-02-01,Chewing Gum,Confectionery,Retail,East,323,51318.240000000005,153.71,7.92
2012-02-01,Chewing Gum,Confectionery,Retail,North,409,76588.18,209.3,11.38
2012-02-01,Chewing Gum,Confectionery,Retail,South,1152,219161.85,209.74,7.75
2012-02-01,Chewing Gum,Confectionery,Retail,West,166,7624.46,98.34,10.73
2012-02-01,Chewing Gum,Confectionery,Wholesale,East,204,37940.780000000006,132.59,12.92
2012-02-01,Chewing Gum,Confectionery,Wholesale,North,193,38595.1,221.06,7.91
2012-02-01,Chewing Gum,Confectionery,Wholesale,South,411,62174.229999999996,133.34,5.76
2012-02-01,Chewing Gum,Confectionery,Wholesale,West,682,81584.32,116.04,6.76
2012-02-01,Chocolate Bar,Confectionery,Retail,East,575,81600.94,122.23,5.51
2012-02-01,Chocolate Bar,Confectionery,Retail,North,424,90519.73000000001,210.83,11.16
2012-02-01,Chocolate Bar,Confectionery,Retail,South,189,16610.15,97.66,7.24
2012-02-01,Chocolate Bar,Confectionery,Retail,West,428,23027.09,59.73,10.98
2012-02-01,Chocolate Bar,Confectionery,Wholesale,East,880,78272.91,120.04,6.3
2012-02-01,Chocolate Bar,Confectionery,Wholesale,North,766,96173.71,148.35,11.31
2012-02-01,Chocolate Bar,Confectionery,Wholesale,South,1059,77358.54999999999,76.36,7.56
2012-02-01,Chocolate Bar,Confectionery,Wholesale,West,287,6923.34,22.13,8.34
2012-02-01,Compact,Cosmetics,Retail,East,705,75165.36,83.64,6.86
2012-02-01,Compact,Cosmetics,Retail,North,477,52796.35,187.32,6.44
2012-02-01,Compact,Cosmetics,Retail,South,961,138271.7,149.28,4.91
2012-02-01,Compact,Cosmetics,Retail,West,664,105429.66,191.55,7.03
2012-02-01,Compact,Cosmetics,Wholesale,East,410,67443.94,181.44,3.33
2012-02-01,Compact,Cosmetics,Wholesale,North,906,144130.15,193.69,9.33
2012-02-01,Compact,Cosmetics,Wholesale,South,759,129774.35,172.02,9.15
2012-02-01,Compact,Cosmetics,Wholesale,West,914,72852.31,115.06,5.74
2012-02-01,Detergent,Cleaning Essentials,Retail,East,698,115859.14000000001,183.12,7.86
2012-02-01,Detergent,Cleaning Essentials,Retail,North,447,95839.88,231.4,7.31
2012-02-01,Detergent,Cleaning Essentials,Retail,South,963,195076.49,202.27,6.18
2012-02-01,Detergent,Cleaning Essentials,Retail,West,861,95945.06,124.61,6.49
2012-02-01,Detergent,Cleaning Essentials,Wholesale,East,154,30244.32,127.16,6.04
2012-02-01,Detergent,Cleaning Essentials,Wholesale,North,44,4028.42,95.35,3.98
2012-02-01,Detergent,Cleaning Essentials,Wholesale,South,789,73798.68,120.61,9.99
2012-02-01,Detergent,Cleaning Essentials,Wholesale,West,526,75379.41,164.25,12.03
2012-02-01,Dish Soap,Cleaning Essentials,Retail,East,425,24735.69,71.49,6.22
2012-02-01,Dish Soap,Cleaning Essentials,Retail,North,756,133707.1,179.99,12.14
2012-02-01,Dish Soap,Cleaning Essentials,Retail,South,168,12802.18,85.67,11.05
2012-02-01,Dish Soap,Cleaning Essentials,Retail,West,424,39212.65,101.04,6.63
2012-02-01,Dish Soap,Cleaning Essentials,Wholesale,East,378,69637.04,164.96,7.81
2012-02-01,Dish Soap,Cleaning Essentials,Wholesale,North,253,10462.36,37.79,8.9
2012-02-01,Dish Soap,Cleaning Essentials,Wholesale,South,1003,158936.35,164.51,8.94
2012-02-01,Dish Soap,Cleaning Essentials,Wholesale,West,678,115023.98000000001,169.64,5.1
2012-02-01,Disinfectant,Cleaning Essentials,Retail,East,219,43699.07,199.95,7.2
2012-02-01,Disinfectant,Cleaning Essentials,Retail,North,407,58600.28,164.03,11.14
2012-02-01,Disinfectant,Cleaning Essentials,Retail,South,711,127253.73999999999,169.21,11.3
2012-02-01,Disinfectant,Cleaning Essentials,Retail,West,317,47412.01,151.79,4.97
2012-02-01,Disinfectant,Cleaning Essentials,Wholesale,East,299,60013.27,212.62,5.6
2012-02-01,Disinfectant,Cleaning Essentials,Wholesale,North,1013,167735.22,141.16,11.28
2012-02-01,Disinfectant,Cleaning Essentials,Wholesale,South,874,118853.41,142.79,9.53
2012-02-01,Disinfectant,Cleaning Essentials,Wholesale,West,617,102502.29,188.64,4.78
2012-02-01,Energy Bar,Confectionery,Retail,East,1175,88223.97,73.06,5.96
2012-02-01,Energy Bar,Confectionery,Retail,North,519,93825.83,177.38,7.7
2012-02-01,Energy Bar,Confectionery,Retail,South,476,85629.76000000001,133.41,11.61
2012-02-01,Energy Bar,Confectionery,Retail,West,501,53872.88,93.17,3.88
2012-02-01,Energy Bar,Confectionery,Wholesale,East,226,50991.79,230.16,3.4
2012-02-01,Energy Bar,Confectionery,Wholesale,North,856,111145.79999999999,146.18,7.86
2012-02-01,Energy Bar,Confectionery,Wholesale,South,707,99329.67,121.7,4.15
2012-02-01,Energy Bar,Confectionery,Wholesale,West,945,118670.57,125.82,5.6
2012-02-01,Eraser,Stationery,Retail,East,598,96465.44,161.62,7.32
2012-02-01,Eraser,Stationery,Retail,North,863,112137.73000000001,152.33,6.62
2012-02-01,Eraser,Stationery,Retail,South,439,16694.800000000003,38.15,8.52
2012-02-01,Eraser,Stationery,Retail,West,545,54316.56,134.57,6.7
2012-02-01,Eraser,Stationery,Wholesale,East,563,87033.77,160.76,3.29
2012-02-01,Eraser,Stationery,Wholesale,North,634,76939.41,146.86,10.54
2012-02-01,Eraser,Stationery,Wholesale,South,537,104556.51999999999,210.64,6.97
2012-02-01,Eraser,Stationery,Wholesale,West,909,156576.72,189.92,10.14
2012-02-01,Eyeliner,Cosmetics,Retail,East,888,89924.41,123.19,9.54
2012-02-01,Eyeliner,Cosmetics,Retail,South,591,59108.44,88.29,7.38
2012-02-01,Eyeliner,Cosmetics,Retail,West,697,165722.34,268.16,12.58
2012-02-01,Eyeliner,Cosmetics,Wholesale,East,220,47058.68,250.56,14.63
2012-02-01,Eyeliner,Cosmetics,Wholesale,North,463,60460.119999999995,154.67,8.33
2012-02-01,Eyeliner,Cosmetics,Wholesale,South,421,62036.1,166.55,7.25
2012-02-01,Eyeliner,Cosmetics,Wholesale,West,162,5145.26,36.17,12.19
2012-02-01,Face Cream,Cosmetics,Retail,East,1094,157649.91,146.58,5.02
2012-02-01,Face Cream,Cosmetics,Retail,North,180,51022.19,289.33,2.03
2012-02-01,Face Cream,Cosmetics,Retail,South,742,149032.51,203.06,8.31
2012-02-01,Face Cream,Cosmetics,Retail,West,305,68171.41,211.38,2.04
2012-02-01,Face Cream,Cosmetics,Wholesale,East,281,70937.62,268.86,5.57
2012-02-01,Face Cream,Cosmetics,Wholesale,North,71,14268.42,209.25,3.96
2012-02-01,Face Cream,Cosmetics,Wholesale,South,180,38479.06,240.41,11.08
2012-02-01,Face Cream,Cosmetics,Wholesale,West,815,113004.68,180.09,7.77
2012-02-01,Face Wash,Cosmetics,Retail,East,618,132844.51,225.69,5.01
2012-02-01,Face Wash,Cosmetics,Retail,North,443,55799.97,136.06,7.28
2012-02-01,Face Wash,Cosmetics,Retail,South,661,60538.770000000004,104.26,4.22
2012-02-01,Face Wash,Cosmetics,Retail,West,473,50354.16,102.49,4.0
2012-02-01,Face Wash,Cosmetics,Wholesale,East,876,107919.45,144.12,8.28
2012-02-01,Face Wash,Cosmetics,Wholesale,North,231,58223.36,272.81,7.61
2012-02-01,Face Wash,Cosmetics,Wholesale,South,568,43632.94,77.46,8.41
2012-02-01,Face Wash,Cosmetics,Wholesale,West,577,55499.91,111.74,5.34
2012-02-01,Floor Cleaner,Cleaning Essentials,Retail,East,326,36736.43,142.35,7.6
2012-02-01,Floor Cleaner,Cleaning Essentials,Retail,North,172,21292.46,187.69,8.12
2012-02-01,Floor Cleaner,Cleaning Essentials,Retail,South,526,112700.01000000001,237.59,8.23
2012-02-01,Floor Cleaner,Cleaning Essentials,Retail,West,482,65780.23999999999,142.04,4.14
2012-02-01,Floor Cleaner,Cleaning Essentials,Wholesale,East,303,36807.020000000004,120.5,9.04
2012-02-01,Floor Cleaner,Cleaning Essentials,Wholesale,North,178,834.38,5.0,6.25
2012-02-01,Floor Cleaner,Cleaning Essentials,Wholesale,South,680,103969.08,163.36,7.17
2012-02-01,Floor Cleaner,Cleaning Essentials,Wholesale,West,1177,114144.69,107.65,7.65
2012-02-01,Foundation,Cosmetics,Retail,East,1355,242129.15,196.26,6.96
2012-02-01,Foundation,Cosmetics,Retail,North,1258,100797.3,108.35,7.24
2012-02-01,Foundation,Cosmetics,Retail,South,1015,155924.61000000002,139.26,8.87
2012-02-01,Foundation,Cosmetics,Wholesale,East,1039,166803.34000000003,179.11,7.38
2012-02-01,Foundation,Cosmetics,Wholesale,North,36,6932.86,213.55,9.82
2012-02-01,Foundation,Cosmetics,Wholesale,South,368,67782.43,197.99,8.43
2012-02-01,Foundation,Cosmetics,Wholesale,West,316,54370.04,124.48,1.99
2012-02-01,Fruit Bar,Confectionery,Retail,East,312,71949.11,229.5,4.34
2012-02-01,Fruit Bar,Confectionery,Retail,North,283,54089.63,193.49,1.22
2012-02-01,Fruit Bar,Confectionery,Retail,South,912,194975.55,217.05,5.09
2012-02-01,Fruit Bar,Confectionery,Retail,West,238,30714.21,172.22,3.12
2012-02-01,Fruit Bar,Confectionery,Wholesale,East,566,91112.17000000001,160.07,7.13
2012-02-01,Fruit Bar,Confectionery,Wholesale,North,237,64296.37,275.76,1.62
2012-02-01,Fruit Bar,Confectionery,Wholesale,South,726,72981.65,106.82,4.92
2012-02-01,Fruit Bar,Confectionery,Wholesale,West,150,28869.91,210.57,6.48
2012-02-01,Glass Cleaner,Cleaning Essentials,Retail,East,519,79581.2,135.56,9.22
2012-02-01,Glass Cleaner,Cleaning Essentials,Retail,North,698,68351.2,112.66,10.42
2012-02-01,Glass Cleaner,Cleaning Essentials,Retail,South,150,35552.49,261.81,9.47
2012-02-01,Glass Cleaner,Cleaning Essentials,Retail,West,564,104194.98000000001,218.6,6.8
2012-02-01,Glass Cleaner,Cleaning Essentials,Wholesale,East,472,90075.34,185.73,5.93
2012-02-01,Glass Cleaner,Cleaning Essentials,Wholesale,North,324,46178.29,177.69,3.8
2012-02-01,Glass Cleaner,Cleaning Essentials,Wholesale,West,837,62563.33,109.35,8.93
2012-02-01,Glue,Stationery,Retail,East,707,81393.91,116.38,10.86
2012-02-01,Glue,Stationery,Retail,North,534,57435.5,126.5,6.87
2012-02-01,Glue,Stationery,Retail,South,1190,227195.11,203.72,8.6
2012-02-01,Glue,Stationery,Retail,West,159,16683.079999999998,107.4,7.31
2012-02-01,Glue,Stationery,Wholesale,East,571,69809.36,145.43,3.89
2012-02-01,Glue,Stationery,Wholesale,North,193,26452.15,179.21,3.54
2012-02-01,Glue,Stationery,Wholesale,South,236,33064.69,158.06,9.07
2012-02-01,Glue,Stationery,Wholesale,West,570,55032.009999999995,146.01,11.4
2012-02-01,Hand Wash,Cleaning Essentials,Retail,East,695,66630.17,102.39,7.43
2012-02-01,Hand Wash,Cleaning Essentials,Retail,North,348,74063.87,215.78,7.57
2012-02-01,Hand Wash,Cleaning Essentials,Retail,South,822,163937.29,202.62,4.95
2012-02-01,Hand Wash,Cleaning Essentials,Retail,West,259,60604.62,274.39,14.49
2012-02-01,Hand Wash,Cleaning Essentials,Wholesale,East,390,60007.490000000005,165.96,8.0
2012-02-01,Hand Wash,Cleaning Essentials,Wholesale,North,1401,197346.2,147.31,9.44
2012-02-01,Hand Wash,Cleaning Essentials,Wholesale,South,524,96428.69,194.44,13.27
2012-02-01,Hand Wash,Cleaning Essentials,Wholesale,West,325,24999.57,119.64,8.6
2012-02-01,Highlighter,Stationery,Retail,East,181,16963.36,93.65,4.24
2012-02-01,Highlighter,Stationery,Retail,North,1015,167089.35,171.06,6.51
2012-02-01,Highlighter,Stationery,Retail,South,502,98234.93,192.42,4.36
2012-02-01,Highlighter,Stationery,Retail,West,357,29596.72,90.76,11.6
2012-02-01,Highlighter,Stationery,Wholesale,East,517,113530.25,206.86,8.83
2012-02-01,Highlighter,Stationery,Wholesale,North,1145,191254.69999999998,199.16,7.11
2012-02-01,Highlighter,Stationery,Wholesale,South,204,38012.08,204.56,8.91
2012-02-01,Highlighter,Stationery,Wholesale,West,987,104970.5,146.18,6.86
2012-02-01,Lipstick,Cosmetics,Retail,East,565,90158.47,175.09,4.39
2012-02-01,Lipstick,Cosmetics,Retail,South,102,17450.769999999997,155.7,9.73
2012-02-01,Lipstick,Cosmetics,Retail,West,471,89450.02,200.1,11.09
2012-02-01,Lipstick,Cosmetics,Wholesale,East,47,3536.38,82.43,8.72
2012-02-01,Lipstick,Cosmetics,Wholesale,North,257,44300.84,208.21,3.82
2012-02-01,Lipstick,Cosmetics,Wholesale,South,493,49983.44,152.15,6.75
2012-02-01,Lipstick,Cosmetics,Wholesale,West,906,173071.11,194.95,6.52
2012-02-01,Lollipop,Confectionery,Retail,East,341,14946.03,53.61,10.2
2012-02-01,Lollipop,Confectionery,Retail,North,639,68594.39,111.28,6.54
2012-02-01,Lollipop,Confectionery,Retail,South,34,1787.17,53.5,1.75
2012-02-01,Lollipop,Confectionery,Retail,West,200,21201.59,115.54,8.25
2012-02-01,Lollipop,Confectionery,Wholesale,East,297,17057.02,60.15,7.37
2012-02-01,Lollipop,Confectionery,Wholesale,North,87,2789.78,34.27,6.43
2012-02-01,Lollipop,Confectionery,Wholesale,South,451,13167.619999999999,31.9,11.12
2012-02-01,Marker,Stationery,Retail,East,211,31324.84,148.77,11.8
2012-02-01,Marker,Stationery,Retail,North,1279,224416.95,189.04,8.64
2012-02-01,Marker,Stationery,Retail,South,562,117609.95000000001,233.1,6.2
2012-02-01,Marker,Stationery,Retail,West,424,79125.55,172.85,6.4
2012-02-01,Marker,Stationery,Wholesale,East,651,149364.1,234.49,7.27
2012-02-01,Marker,Stationery,Wholesale,North,268,18937.63,81.39,13.18
2012-02-01,Marker,Stationery,Wholesale,South,690,102425.48999999999,152.36,8.5
2012-02-01,Marker,Stationery,Wholesale,West,92,24864.78,287.49,5.99
2012-02-01,Mascara,Cosmetics,Retail,East,387,25214.5,70.1,5.83
2012-02-01,Mascara,Cosmetics,Retail,North,354,31366.440000000002,100.26,10.42
2012-02-01,Mascara,Cosmetics,Retail,South,615,69816.01000000001,126.57,6.03
2012-02-01,Mascara,Cosmetics,Retail,West,95,1952.1,57.84,9.09
2012-02-01,Mascara,Cosmetics,Wholesale,East,925,89207.65,102.52,5.63
2012-02-01,Mascara,Cosmetics,Wholesale,North,717,109032.32,134.13,5.56
2012-02-01,Mascara,Cosmetics,Wholesale,South,247,35086.44,162.01,12.32
2012-02-01,Mascara,Cosmetics,Wholesale,West,692,88090.87,95.95,5.75
2012-02-01,Mints,Confectionery,Retail,North,202,1842.12,10.35,11.89
2012-02-01,Mints,Confectionery,Retail,South,1024,146434.25,159.53,7.39
2012-02-01,Mints,Confectionery,Retail,West,265,64550.600000000006,224.17,5.98
2012-02-01,Mints,Confectionery,Wholesale,East,850,117465.70999999999,138.44,5.6
2012-02-01,Mints,Confectionery,Wholesale,North,162,22903.8,149.99,7.02
2012-02-01,Mints,Confectionery,Wholesale,South,1431,205007.9,155.49,9.91
2012-02-01,Mints,Confectionery,Wholesale,West,69,4888.799999999999,123.28,11.91
2012-02-01,Mop,Cleaning Essentials,Retail,East,139,23466.47,187.54,9.98
2012-02-01,Mop,Cleaning Essentials,Retail,North,642,91383.47,140.41,6.99
2012-02-01,Mop,Cleaning Essentials,Retail,South,188,45883.89,186.8,4.05
2012-02-01,Mop,Cleaning Essentials,Retail,West,459,99561.49,214.16,8.87
2012-02-01,Mop,Cleaning Essentials,Wholesale,East,289,34842.42,123.58,5.44
2012-02-01,Mop,Cleaning Essentials,Wholesale,North,735,83243.76000000001,113.72,8.01
2012-02-01,Mop,Cleaning Essentials,Wholesale,South,276,33887.6,139.05,11.7
2012-02-01,Mop,Cleaning Essentials,Wholesale,West,976,96354.46,131.85,10.83
2012-02-01,Nail Polish,Cosmetics,Retail,East,677,71644.42,140.73,8.64
2012-02-01,Nail Polish,Cosmetics,Retail,North,320,19073.05,100.35,7.75
2012-02-01,Nail Polish,Cosmetics,Retail,South,808,136785.59,178.77,4.67
2012-02-01,Nail Polish,Cosmetics,Retail,West,649,120190.99,199.66,6.44
2012-02-01,Nail Polish,Cosmetics,Wholesale,East,251,29467.46,125.0,13.8
2012-02-01,Nail Polish,Cosmetics,Wholesale,North,123,21120.76,190.18,9.71
2012-02-01,Nail Polish,Cosmetics,Wholesale,South,421,32703.510000000002,134.22,9.06
2012-02-01,Nail Polish,Cosmetics,Wholesale,West,338,25536.41,86.43,5.14
2012-02-01,Notebook,Stationery,Retail,East,1164,131580.27,122.75,4.43
2012-02-01,Notebook,Stationery,Retail,North,929,152694.32,169.21,7.45
2012-02-01,Notebook,Stationery,Retail,South,484,28087.72,68.94,5.37
2012-02-01,Notebook,Stationery,Retail,West,748,97997.82,150.65,5.84
2012-02-01,Notebook,Stationery,Wholesale,East,100,24536.54,279.81,12.31
2012-02-01,Notebook,Stationery,Wholesale,South,588,130160.64,238.47,7.12
2012-02-01,Notebook,Stationery,Wholesale,West,1104,221473.91,168.94,6.94
2012-02-01,Pen,Stationery,Retail,East,446,33943.22,123.54,5.6
2012-02-01,Pen,Stationery,Retail,North,245,47637.5,218.65,7.58
2012-02-01,Pen,Stationery,Retail,South,243,42500.53,130.6,3.96
2012-02-01,Pen,Stationery,Retail,West,483,86544.9,189.48,7.32
2012-02-01,Pen,Stationery,Wholesale,East,522,82609.68000000001,153.18,8.14
2012-02-01,Pen,Stationery,Wholesale,North,475,81188.77,208.74,8.29
2012-02-01,Pen,Stationery,Wholesale,South,642,131568.66999999998,220.67,7.86
2012-02-01,Pen,Stationery,Wholesale,West,393,51846.15,175.43,8.05
2012-02-01,Pencil,Stationery,Retail,East,341,55410.08,198.74,13.0
2012-02-01,Pencil,Stationery,Retail,North,729,89971.59,144.27,8.8
2012-02-01,Pencil,Stationery,Retail,South,489,66208.56,146.52,8.14
2012-02-01,Pencil,Stationery,Retail,West,477,60370.43,134.15,11.28
2012-02-01,Pencil,Stationery,Wholesale,East,699,59208.78,92.06,6.08
2012-02-01,Pencil,Stationery,Wholesale,North,733,99617.13,187.08,11.42
2012-02-01,Pencil,Stationery,Wholesale,South,333,64136.63,192.57,9.43
2012-02-01,Pencil,Stationery,Wholesale,West,272,34208.21,141.5,5.97
2012-02-01,Perfume,Cosmetics,Retail,East,157,3945.95,27.32,8.12
2012-02-01,Perfume,Cosmetics,Retail,North,240,29596.78,157.31,6.94
2012-02-01,Perfume,Cosmetics,Retail,West,519,43197.21,86.4,0.78
2012-02-01,Perfume,Cosmetics,Wholesale,East,755,96705.72,147.5,7.24
2012-02-01,Perfume,Cosmetics,Wholesale,North,682,77299.41,137.0,4.76
2012-02-01,Perfume,Cosmetics,Wholesale,South,705,122369.72,190.67,6.85
2012-02-01,Perfume,Cosmetics,Wholesale,West,381,96441.9,169.91,6.03
2012-02-01,Ruler,Stationery,Retail,East,196,19956.99,118.59,14.14
2012-02-01,Ruler,Stationery,Retail,North,116,9929.2,87.29,1.94
2012-02-01,Ruler,Stationery,Retail,South,838,154142.38999999998,213.64,6.17
2012-02-01,Ruler,Stationery,Retail,West,511,44358.29,89.91,10.25
2012-02-01,Ruler,Stationery,Wholesale,East,758,146828.44,177.61,4.29
2012-02-01,Ruler,Stationery,Wholesale,North,508,36611.04,85.75,10.79
2012-02-01,Ruler,Stationery,Wholesale,South,36,6692.52,205.35,9.47
2012-02-01,Ruler,Stationery,Wholesale,West,666,69364.64,121.99,4.78
2012-02-01,Scissors,Stationery,Retail,East,428,97563.37,222.62,6.68
2012-02-01,Scissors,Stationery,Retail,North,28,3898.02,144.13,3.41
2012-02-01,Scissors,Stationery,Retail,South,278,29020.8,120.6,13.44
2012-02-01,Scissors,Stationery,Retail,West,813,43855.7,57.05,5.48
2012-02-01,Scissors,Stationery,Wholesale,East,885,116438.29000000001,151.61,8.8
2012-02-01,Scissors,Stationery,Wholesale,North,276,50546.57,212.78,13.93
2012-02-01,Scissors,Stationery,Wholesale,West,394,48102.33,109.54,8.31
2012-02-01,Scrub Pad,Cleaning Essentials,Retail,East,607,48061.4,99.21,10.36
2012-02-01,Scrub Pad,Cleaning Essentials,Retail,North,513,57163.04,132.48,9.55
2012-02-01,Scrub Pad,Cleaning Essentials,Retail,South,617,84360.68,181.64,9.3
2012-02-01,Scrub Pad,Cleaning Essentials,Retail,West,513,93269.77,213.18,7.72
2012-02-01,Scrub Pad,Cleaning Essentials,Wholesale,East,267,54352.03,227.3,4.86
2012-02-01,Scrub Pad,Cleaning Essentials,Wholesale,North,286,20078.14,118.76,7.01
2012-02-01,Scrub Pad,Cleaning Essentials,Wholesale,South,315,36935.93,105.34,3.88
2012-02-01,Scrub Pad,Cleaning Essentials,Wholesale,West,911,127465.52,153.62,9.02
2012-02-01,Stapler,Stationery,Retail,East,882,150760.74,174.57,10.46
2012-02-01,Stapler,Stationery,Retail,North,22,3782.38,188.93,9.0
2012-02-01,Stapler,Stationery,Retail,South,605,90526.49,170.61,9.25
2012-02-01,Stapler,Stationery,Retail,West,76,1473.55,20.09,3.49
2012-02-01,Stapler,Stationery,Wholesale,East,548,51797.39,97.65,10.37
2012-02-01,Stapler,Stationery,Wholesale,North,284,30442.65,104.76,4.4
2012-02-01,Stapler,Stationery,Wholesale,South,430,78062.51,195.71,4.34
2012-02-01,Stapler,Stationery,Wholesale,West,161,27565.03,186.81,8.35
2012-02-01,Toffee,Confectionery,Retail,East,282,29832.75,137.1,3.13
2012-02-01,Toffee,Confectionery,Retail,North,1060,99668.48999999999,105.08,4.9
2012-02-01,Toffee,Confectionery,Retail,South,506,56603.24,106.39,7.79
2012-02-01,Toffee,Confectionery,Retail,West,633,97350.88999999998,134.24,8.4
2012-02-01,Toffee,Confectionery,Wholesale,East,189,48813.17,260.59,0.89
